Дата	Профессия	Сотрудник	Сумма	Отделение
10.09.2016	операционист	Захарова	250,00	Главный
10.05.2016	операционист	Курочкин	250,00	ВДНХ
10.12.2016	операционист	Захарова	350,00	Главный
10.12.2016	операционист	Сгибнев	350,00	Главный
10.12.2016	операционист	Сафонов	350,00	Главный
10.11.2016	операционист	Сафонов	250,00	Главный
10.09.2016	операционист	Сгибнев	250,00	Главный
10.09.2016	операционист	Протасова	250,00	Пушкинская
10.09.2016	операционист	Федотова	250,00	Пушкинская
10.05.2016	операционист	Свеклов	250,00	Арбатская
10.05.2016	операционист	Соколов	250,00	Арбатская
10.09.2016	операционист	Стриганов	250,00	Чистые пруд
10.09.2016	операционист	Рябов	250,00	Чистые пруд
10.09.2016	операционист	Попов	250,00	Чистые пруд
10.03.2016	операционист	Сафонов	250,00	Главный
10.12.2016	операционист	Протасова	250,00	Пушкинская
10.12.2016	операционист	Кузичев	250,00	Пушкинская
10.08.2016	операционист	Алексеев	250,00	Университет
10.05.2016	операционист	Рощина	250,00	Кузьминки
10.08.2016	операционист	Рощина	250,00	Кузьминки
10.01.2016	операционист	Усманов	250,00	Кузьминки
10.09.2016	операционист	Сафонов	250,00	Главный
10.11.2016	операционист	Захарова	250,00	Главный
10.05.2016	операционист	Алексеев	250,00	Университет
10.03.2016	операционист	Сгибнев	250,00	Главный
10.11.2016	операционист	Сгибнев	250,00	Главный
10.03.2016	операционист	Захарова	250,00	Главный
10.05.2016	операционист	Парамонов	250,00	Студенческа
10.05.2016	операционист	Сафонов	250,00	Главный
10.09.2016	операционист	Курочкин	250,00	ВДНХ
10.01.2016	операционист	Сгибнев	250,00	Главный
10.05.2016	операционист	Федотова	250,00	Пушкинская
10.01.2016	операционист	Захарова	250,00	Главный
10.05.2016	операционист	Протасова	250,00	Пушкинская
10.11.2016	операционист	Алексеев	250,00	Университет
10.05.2016	операционист	Кузичев	250,00	Пушкинская
10.09.2016	операционист	Подвинцов	250,00	Бибирево
10.09.2016	операционист	Парамонов	250,00	Студенческа
10.05.2016	операционист	Захарова	250,00	Главный
10.09.2016	операционист	Алексеев	250,00	Университет
10.05.2016	операционист	Сгибнев	250,00	Главный
10.03.2016	операционист	Стриганов	250,00	Чистые пруд
10.11.2016	операционист	Парамонов	250,00	Студенческа
10.05.2016	операционист	Попов	250,00	Чистые пруд
10.09.2016	операционист	Соколов	250,00	Арбатская
10.01.2016	операционист	Попов	250,00	Чистые пруд
10.05.2016	операционист	Рябов	250,00	Чистые пруд
10.04.2016	операционист	Сафонов	250,00	Главный
10.01.2016	операционист	Рябов	250,00	Чистые пруд
10.05.2016	операционист	Стриганов	250,00	Чистые пруд
10.03.2016	операционист	Федотова	250,00	Пушкинская
10.09.2016	операционист	Свеклов	250,00	Арбатская
10.03.2016	операционист	Кузичев	250,00	Пушкинская
10.01.2016	операционист	Сафонов	250,00	Главный
10.03.2016	операционист	Протасова	250,00	Пушкинская
10.11.2016	операционист	Рощина	250,00	Кузьминки
10.01.2016	операционист	Стриганов	250,00	Чистые пруд
10.04.2016	финансовый аналитик	Рудовер	9000,00	Главный
10.10.2016	финансовый аналитик	Рудовер	9000,00	Главный
10.11.2016	финансовый аналитик	Рудовер	9000,00	Главный
10.01.2016	финансовый аналитик	Рудовер	9000,00	Главный
10.07.2016	финансовый аналитик	Рудовер	9000,00	Главный
10.08.2016	финансовый аналитик	Рудовер	9000,00	Главный
10.05.2016	финансовый аналитик	Рудовер	9000,00	Главный
10.12.2016	финансовый аналитик	Рудовер	9000,00	Главный
